content_id,compound_id,health_effect_id,health_effect_name,compound_name
2189,662,277,anti fibrinolytic,Gallic acid
2190,11682,277,anti fibrinolytic,
2191,12763,277,anti fibrinolytic,"(Z,Z)-9,12-Octadecadienoic acid"
2192,3519,278,anti fibromyalgic,
2193,8115,278,anti fibromyalgic,Malic acid
2194,3103,279,anti fibrosarcomic,Eicosapentaenoic acid
2195,11907,279,anti fibrosarcomic,Quercetin
2196,14376,279,anti fibrosarcomic,Ursolic acid
2197,5753,280,anti fibrositic,
2198,9068,280,anti fibrositic,D-Camphor
2199,10397,280,anti fibrositic,
2200,678,281,anti fibrotic,(S)-Naringenin
2201,1224,281,anti fibrotic,L-Ascorbic acid
2202,3730,281,anti fibrotic,Zinc
2203,13403,281,anti fibrotic,Selenium
2204,2999,282,anti filarial,Adipostatin A
2205,14506,283,anti flatulent,Ascaridole
2206,505,284,anti flu,L-Canavanine
2207,662,284,anti flu,Gallic acid
2208,742,284,anti flu,Gossypol
2209,2100,284,anti flu,Caffeine
2210,2116,284,anti flu,Cinchonidine
2211,2558,284,anti flu,Caffeic acid
2212,2571,284,anti flu,Catechin
2213,2680,284,anti flu,Hesperidin
2214,2711,284,anti flu,Hyperin
2215,3169,284,anti flu,Allitridin
2216,5845,284,anti flu,Plumbagin
2217,11887,284,anti flu,Quercitrin
2218,11907,284,anti flu,Quercetin
2219,12135,284,anti flu,Angelicin
2220,12147,284,anti flu,Chicoric acid
2221,12193,284,anti flu,Allicin
2222,12615,284,anti flu,Ergosterol
2223,13570,284,anti flu,Limonene
2224,13644,284,anti flu,Lupeol
2225,14369,284,anti flu,
2226,14949,284,anti flu,Neryl acetate
2227,15793,284,anti flu,Betulin
2228,17365,284,anti flu,1-Isopropyl-4-methylbenzene
2229,22831,284,anti flu,Glucosamine
2230,3969,285,anti fumitory,Nicotine
2231,3730,286,anti furuncular,Zinc
2232,11906,287,anti galactagogue,"3,3',4,4'-Tetrahydroxylignan"
2233,1224,288,anti gallstone,L-Ascorbic acid
2234,21462,288,anti gallstone,Pectic acid
2235,1111,289,anti gargantitic,Chinese tannin
2236,11907,290,anti gastric,Quercetin
2237,12161,290,anti gastric,Serotonin
2238,12727,290,anti gastric,Myricetin
2239,12161,291,anti gastrisecretogogic,Serotonin
2240,484,292,anti gastritic,Glycine
2241,1224,292,anti gastritic,L-Ascorbic acid
2242,4880,292,anti gastritic,OPC
2243,8426,292,anti gastritic,
2244,8430,292,anti gastritic,Allithiamine
2245,9021,292,anti gastritic,Betaine
2246,21462,292,anti gastritic,Pectic acid
2247,3519,293,anti gastrotic,
2248,12209,293,anti gastrotic,Procyanidin B4
2249,2582,295,anti genotoxic,
2250,2793,295,anti genotoxic,Anethole
2251,7171,295,anti genotoxic,Pheophytin A
2252,12174,295,anti genotoxic,Eugenol
2253,3169,296,anti giardial,Allitridin
2254,8284,296,anti giardial,2-Propene-1-thiol
2255,8313,296,anti giardial,Allyl alcohol
2256,12101,296,anti giardial,Solanidine
2257,17707,296,anti giardial,Epigallocatechin
2258,6200,297,anti gibberellin,Cucurbitacin K
2259,13229,297,anti gibberellin,Cucurbitacin I
2260,13518,297,anti gibberellin,Cucurbitacin B
2261,14626,297,anti gibberellin,Cucurbitacin E
2262,633,298,anti gingivitic,Kaempferol
2263,1111,298,anti gingivitic,Chinese tannin
2264,1224,298,anti gingivitic,L-Ascorbic acid
2265,1390,298,anti gingivitic,Biflorin
2266,6020,298,anti gingivitic,Rhamnocitrin
2267,7197,298,anti gingivitic,
2268,12578,298,anti gingivitic,Ellagic acid
2269,12727,298,anti gingivitic,Myricetin
2270,13037,298,anti gingivitic,Oleanolic acid
2271,13231,298,anti gingivitic,Coenzyme Q
2272,14507,298,anti gingivitic,Folic acid
2273,1224,299,anti glaucomic,L-Ascorbic acid
2274,1982,299,anti glaucomic,D-Mannitol
2275,2536,299,anti glaucomic,Quercetin 3-rutinoside
2276,3519,299,anti glaucomic,
2277,12193,299,anti glaucomic,Allicin
2278,366,300,anti gliomic,Dioscin
2279,14580,300,anti gliomic,beta-Elemene
2280,574,301,anti glossitic,Pyridoxine
2281,12163,301,anti glossitic,Riboflavine
2282,14507,301,anti glossitic,Folic acid
2283,449,302,anti glucuronidase,Piperine
2284,16785,302,anti glucuronidase,Proanthocyanidin A2
2285,14943,303,anti glutamaergic,Linalool
2286,10397,304,anti glycosation,
2287,3517,305,anti glycosuric,Chromium
2288,3636,306,anti goiter,Iodine
2289,4235,307,anti gonadotrophic,Melatonin
2290,6175,307,anti gonadotrophic,Lithospermic acid
2291,7163,307,anti gonadotrophic,Ecdysone
2292,12365,307,anti gonadotrophic,beta-Sitosterol
2293,12727,307,anti gonadotrophic,Myricetin
2294,1512,308,anti gonadotropic,"1,2-Benzenediol"
2295,2427,308,anti gonadotropic,Rosmarinic acid
2296,2557,308,anti gonadotropic,(R)-Byakangelicin
2297,2558,308,anti gonadotropic,Caffeic acid
2298,2582,308,anti gonadotropic,
2299,11907,308,anti gonadotropic,Quercetin
2300,13403,309,anti gout,Selenium
2301,14507,309,anti gout,Folic acid
2302,15539,309,anti gout,Chrysin
2303,12763,310,anti granular,"(Z,Z)-9,12-Octadecadienoic acid"
2304,12269,311,anti granulocytopenic,Adenine
2305,3718,312,anti grey,Sulfur
2306,11907,313,anti glucose-tolerance-factor,Quercetin
2307,12578,313,anti glucose-tolerance-factor,Ellagic acid
2308,14502,314,anti halitosic,(-)-Menthol
2309,14619,314,anti halitosic,"1,8-Cineole"
2310,14798,314,anti halitosic,2-Isopropyl-5-methylphenol
2311,16599,314,anti halitosic,Chlorophyll
2312,1014,315,anti hangover,Nicotinic acid
2313,1224,315,anti hangover,L-Ascorbic acid
2314,3730,315,anti hangover,Zinc
2315,8426,315,anti hangover,
2316,12531,315,anti hangover,D-Fructose
2317,8426,316,anti heartburn,
2318,8430,316,anti heartburn,Allithiamine
2319,13519,317,anti helicobacter,4(10)-Thujene
2320,13724,317,anti helicobacter,
2321,14948,317,anti helicobacter,Nerol
2322,2536,318,anti hematuric,Quercetin 3-rutinoside
2323,1134,319,anti hemolytic,Xylitol
2324,2427,319,anti hemolytic,Rosmarinic acid
2325,2464,319,anti hemolytic,Scutellarein
2326,2558,319,anti hemolytic,Caffeic acid
2327,2582,319,anti hemolytic,
2328,2608,319,anti hemolytic,Daidzein
2329,2628,319,anti hemolytic,"3,5-Di-O-caffeoylquinic acid"
2330,3192,319,anti hemolytic,Taurine
2331,8379,319,anti hemolytic,6-Hydroxydaidzein
2332,11831,319,anti hemolytic,Genistein
2333,11547,320,anti hemophilic,Testosterone
2334,1224,321,anti hemorrhagic,L-Ascorbic acid
2335,6561,321,anti hemorrhagic,Estrogen
2336,11887,321,anti hemorrhagic,Quercitrin
2337,12360,321,anti hemorrhagic,Phytomenadione
2338,14318,321,anti hemorrhagic,(R)-ar-Turmerone
2339,693,322,anti hemorrhoidal,Diosmetin 7-rutinoside
2340,893,322,anti hemorrhoidal,Phenol
2341,1111,322,anti hemorrhoidal,Chinese tannin
2342,2536,322,anti hemorrhoidal,Quercetin 3-rutinoside
2343,2776,322,anti hemorrhoidal,Aesculin
2344,20192,322,anti hemorrhoidal,Paraffin wax
2345,1224,323,anti hepatitic,L-Ascorbic acid
2346,1498,323,anti hepatitic,Glutathione
2347,1512,323,anti hepatitic,"1,2-Benzenediol"
2348,2257,323,anti hepatitic,Arginine
2349,2571,323,anti hepatitic,Catechin
2350,2576,323,anti hepatitic,
2351,2558,324,anti hepatoadenomic,Caffeic acid
2352,3292,325,anti hepatocarcinogenic,Fumaric acid
2353,885,326,anti hepatomic,Hydroquinone
2354,3696,326,anti hepatomic,Saponins
2355,1145,327,anti hepatotic,Lactose
2356,2096,327,anti hepatotic,Boldine
2357,2793,327,anti hepatotic,Anethole
2358,11844,327,anti hepatotic,L-Citrulline
2359,12295,327,anti hepatotic,Curcumin
2360,12686,327,anti hepatotic,L-Methionine
2361,558,328,anti hepatotoxic,Alliin
2362,662,328,anti hepatotoxic,Gallic acid
2363,678,328,anti hepatotoxic,(S)-Naringenin
2364,847,328,anti hepatotoxic,
2365,1108,328,anti hepatotoxic,(S)-[6]-Gingerol
2366,1111,328,anti hepatotoxic,Chinese tannin
2367,1224,328,anti hepatotoxic,L-Ascorbic acid
2368,1473,328,anti hepatotoxic,6-Methylscutellarein
2369,1512,328,anti hepatotoxic,"1,2-Benzenediol"
2370,1936,328,anti hepatotoxic,Stigmasterol
2371,2427,328,anti hepatotoxic,Rosmarinic acid
2372,2536,328,anti hepatotoxic,Quercetin 3-rutinoside
2373,2558,328,anti hepatotoxic,Caffeic acid
2374,2571,328,anti hepatotoxic,Catechin
2375,2582,328,anti hepatotoxic,
2376,2593,328,anti hepatotoxic,p-Coumaric acid
2377,2711,328,anti hepatotoxic,Hyperin
2378,2749,328,anti hepatotoxic,
2379,2774,328,anti hepatotoxic,Scoparone
2380,3686,328,anti hepatotoxic,S-Allylmercaptocysteine
2381,6775,328,anti hepatotoxic,Corilagin
2382,6924,328,anti hepatotoxic,Carnosolic acid
2383,7029,328,anti hepatotoxic,beta-Amyrin palmitate
2384,10559,328,anti hepatotoxic,trans-Sinapic acid
2385,10849,328,anti hepatotoxic,Triacontanal
2386,11827,328,anti hepatotoxic,beta-D-Glucopyranose
2387,11864,328,anti hepatotoxic,[6]-Shogaol
2388,11887,328,anti hepatotoxic,Quercitrin
2389,11907,328,anti hepatotoxic,Quercetin
2390,12678,328,anti hepatotoxic,S-Allylcysteine
2391,12708,328,anti hepatotoxic,Scopoletin
2392,12756,328,anti hepatotoxic,Pedunculagin
2393,12804,328,anti hepatotoxic,Ferulic acid
2394,13037,328,anti hepatotoxic,Oleanolic acid
2395,13412,328,anti hepatotoxic,Acteoside
2396,13518,328,anti hepatotoxic,Cucurbitacin B
2397,14376,328,anti hepatotoxic,Ursolic acid
2398,14577,328,anti hepatotoxic,
2399,14626,328,anti hepatotoxic,Cucurbitacin E
2400,14817,328,anti hepatotoxic,Carnosol
2401,15591,328,anti hepatotoxic,alpha-Amyrin palmitate
2402,17121,328,anti hepatotoxic,Epicatechin 3-gallate
2403,17709,328,anti hepatotoxic,
2404,18811,328,anti hepatotoxic,Tellimagrandin I
2405,18820,328,anti hepatotoxic,Granatin A
2406,18822,328,anti hepatotoxic,Casuarictin
2407,21981,328,anti hepatotoxic,
2408,22060,328,anti hepatotoxic,beta-D-Glucuronic acid
2409,474,329,anti herpetic,L-Lysine
2410,633,329,anti herpetic,Kaempferol
2411,662,329,anti herpetic,Gallic acid
2412,663,329,anti herpetic,Methyl gallate
2413,678,329,anti herpetic,(S)-Naringenin
2414,742,329,anti herpetic,Gossypol
2415,847,329,anti herpetic,
2416,1111,329,anti herpetic,Chinese tannin
2417,1224,329,anti herpetic,L-Ascorbic acid
2418,2100,329,anti herpetic,Caffeine
2419,2116,329,anti herpetic,Cinchonidine
2420,2427,329,anti herpetic,Rosmarinic acid
2421,2523,329,anti herpetic,Quercetin 7-glucoside
2422,2536,329,anti herpetic,Quercetin 3-rutinoside
2423,2558,329,anti herpetic,Caffeic acid
2424,2571,329,anti herpetic,Catechin
2425,2582,329,anti herpetic,
2426,2749,329,anti herpetic,
2427,2798,329,anti herpetic,Apigenin
2428,3169,329,anti herpetic,Allitridin
2429,3730,329,anti herpetic,Zinc
2430,4091,329,anti herpetic,Atropine
2431,5207,329,anti herpetic,Triacontanol
2432,5753,329,anti herpetic,
2433,7230,329,anti herpetic,Rugosin D
2434,8426,329,anti herpetic,
2435,8430,329,anti herpetic,Allithiamine
2436,8782,329,anti herpetic,3-Phenyl-2-propenal
2437,9637,329,anti herpetic,Isoborneol
2438,10397,329,anti herpetic,
2439,11639,329,anti herpetic,Ajoene
2440,11887,329,anti herpetic,Quercitrin
2441,11907,329,anti herpetic,Quercetin
2442,12174,329,anti herpetic,Eugenol
2443,12193,329,anti herpetic,Allicin
2444,12429,329,anti herpetic,Pelargonidin
2445,12804,329,anti herpetic,Ferulic acid
2446,13258,329,anti herpetic,Luteolin
2447,13724,329,anti herpetic,
2448,14283,329,anti herpetic,Luteolin 7-glucoside
2449,14316,329,anti herpetic,Dammaradienol
2450,14798,329,anti herpetic,2-Isopropyl-5-methylphenol
2451,15539,329,anti herpetic,Chrysin
2452,16256,329,anti herpetic,Chlorine
2453,18811,329,anti herpetic,Tellimagrandin I
2454,18814,329,anti herpetic,Tellimagrandin II
2455,18822,329,anti herpetic,Casuarictin
2456,22831,329,anti herpetic,Glucosamine
2457,1131,330,anti hiccup,Sucrose
2458,578,331,anti histaminic,Xanthotoxol
2459,604,331,anti histaminic,Isorhamnetin
2460,624,331,anti histaminic,Fisetin
2461,633,331,anti histaminic,Kaempferol
2462,683,331,anti histaminic,Nobiletin
2463,693,331,anti histaminic,Diosmetin 7-rutinoside
2464,1014,331,anti histaminic,Nicotinic acid
2465,1094,331,anti histaminic,Umbelliferone
2466,1108,331,anti histaminic,(S)-[6]-Gingerol
2467,1224,331,anti histaminic,L-Ascorbic acid
2468,2412,331,anti histaminic,Tangeritin
2469,2501,331,anti histaminic,Vitexin
2470,2536,331,anti histaminic,Quercetin 3-rutinoside
2471,2542,331,anti histaminic,Bergapten
2472,2557,331,anti histaminic,(R)-Byakangelicin
2473,2558,331,anti histaminic,Caffeic acid
2474,2571,331,anti histaminic,Catechin
2475,2582,331,anti histaminic,
2476,2680,331,anti histaminic,Hesperidin
2477,2766,331,anti histaminic,Acacetin
2478,2776,331,anti histaminic,Aesculin
2479,2798,331,anti histaminic,Apigenin
2480,4831,331,anti histaminic,Azulene
2481,4880,331,anti histaminic,OPC
2482,4902,331,anti histaminic,Proanthocyanidins
2483,4980,331,anti histaminic,Oxypeucedanin hydrate
2484,6541,331,anti histaminic,Quercetin 3-O-methyl-ether
2485,6785,331,anti histaminic,Flavones
2486,7360,331,anti histaminic,Gentianine
2487,7458,331,anti histaminic,
2488,7773,331,anti histaminic,[8]-Shogaol
2489,9779,331,anti histaminic,(±)-Menthone
2490,11706,331,anti histaminic,(S)-[8]-Gingerol
2491,11864,331,anti histaminic,[6]-Shogaol
2492,11907,331,anti histaminic,Quercetin
2493,11935,331,anti histaminic,Elemicin
2494,12477,331,anti histaminic,Xanthotoxin
2495,12727,331,anti histaminic,Myricetin
2496,12763,331,anti histaminic,"(Z,Z)-9,12-Octadecadienoic acid"
2497,13044,331,anti histaminic,Maslinic acid
2498,13258,331,anti histaminic,Luteolin
2499,13277,331,anti histaminic,Thymoquinone
2500,13724,331,anti histaminic,
2501,14301,331,anti histaminic,(R)-p-Menth-4(8)-en-3-one
2502,14376,331,anti histaminic,Ursolic acid
2503,14502,331,anti histaminic,(-)-Menthol
2504,14943,331,anti histaminic,Linalool
2505,15496,331,anti histaminic,6-Methoxy-2(3H)-benzoxazolone
2506,15499,331,anti histaminic,Tetramethylpyrazine
2507,21545,331,anti histaminic,Methylisoeugenol
2508,5845,332,anti histoplasmotic,Plumbagin
2509,662,333,anti HIV,Gallic acid
2510,678,333,anti HIV,(S)-Naringenin
2511,742,333,anti HIV,Gossypol
2512,1111,333,anti HIV,Chinese tannin
2513,1442,333,anti HIV,(-)-Arctigenin
2514,1532,333,anti HIV,Betulinic acid
2515,2427,333,anti HIV,Rosmarinic acid
2516,2430,333,anti HIV,6''-(4-Hydroxycinnamoyl)astragalin
2517,2558,333,anti HIV,Caffeic acid
2518,2571,333,anti HIV,Catechin
2519,2576,333,anti HIV,
2520,2582,333,anti HIV,
2521,2798,333,anti HIV,Apigenin
2522,3730,333,anti HIV,Zinc
2523,4880,333,anti HIV,OPC
2524,6195,333,anti HIV,
2525,6924,333,anti HIV,Carnosolic acid
2526,7224,333,anti HIV,Procyanidin
2527,7230,333,anti HIV,Rugosin D
2528,8125,333,anti HIV,Methanol
2529,8313,333,anti HIV,Allyl alcohol
2530,9722,333,anti HIV,Lignin
2531,11639,333,anti HIV,Ajoene
2532,11900,333,anti HIV,Quercetagetin
2533,11907,333,anti HIV,Quercetin
2534,12147,333,anti HIV,Chicoric acid
2535,12199,333,anti HIV,"Di-2-propenyl disulfide, 9CI"
2536,12295,333,anti HIV,Curcumin
2537,12578,333,anti HIV,Ellagic acid
2538,12727,333,anti HIV,Myricetin
2539,13037,333,anti HIV,Oleanolic acid
2540,13044,333,anti HIV,Maslinic acid
2541,13258,333,anti HIV,Luteolin
2542,13403,333,anti HIV,Selenium
2543,13739,333,anti HIV,Pomolic acid
2544,14376,333,anti HIV,Ursolic acid
2545,14817,333,anti HIV,Carnosol
2546,15539,333,anti HIV,Chrysin
2547,15793,333,anti HIV,Betulin
2548,16432,333,anti HIV,Punicalagin
2549,16485,333,anti HIV,Astragalin
2550,17121,333,anti HIV,Epicatechin 3-gallate
2551,18811,333,anti HIV,Tellimagrandin I
2552,18822,333,anti HIV,Casuarictin
2553,20284,333,anti HIV,Trachelogenin
2554,12147,334,anti HIV-integrase,Chicoric acid
2555,710,335,anti homocysteine,Choline
2556,574,336,anti homocystinuric,Pyridoxine
2557,9021,336,anti homocystinuric,Betaine
2558,12566,336,anti homocystinuric,L-Cystine
2559,6782,337,anti hot-flash,Estriol
2560,893,338,anti hydrocoele,Phenol
2561,11907,339,anti hydrophobic,Quercetin
2562,1014,340,anti hyperactivity,Nicotinic acid
2563,12538,341,anti hyperammonemic,L-Glutamic acid
2564,534,342,anti hypercholesterolemic,S-Methylcysteine sulfoxide
2565,2558,342,anti hypercholesterolemic,Caffeic acid
2566,2582,342,anti hypercholesterolemic,
2567,2944,342,anti hypercholesterolemic,Gamolenic acid
2568,6561,342,anti hypercholesterolemic,Estrogen
2569,8323,342,anti hypercholesterolemic,Pantothenic acid
2570,2237,343,anti hyperglycemic,Trigonelline
2571,2576,343,anti hyperglycemic,
2572,2603,343,anti hyperglycemic,Cyanidin 3-glucoside
2573,5457,343,anti hyperglycemic,Anthocyanins
2574,13644,343,anti hyperglycemic,Lupeol
2575,14107,343,anti hyperglycemic,Lupeyl acetate
2576,2603,344,anti hyperinsulinemic,Cyanidin 3-glucoside
2577,5457,344,anti hyperinsulinemic,Anthocyanins
2578,14616,345,anti hyperkeratotic,beta-Carotene
2579,574,346,anti hyperkinetic,Pyridoxine
2580,3514,346,anti hyperkinetic,Calcium
2581,3519,346,anti hyperkinetic,
2582,2603,347,anti hyperleptinemic,Cyanidin 3-glucoside
2583,5457,347,anti hyperleptinemic,Anthocyanins
2584,2571,348,anti hyperlipidemic,Catechin
2585,13037,348,anti hyperlipidemic,Oleanolic acid
2586,14376,348,anti hyperlipidemic,Ursolic acid
2587,12365,349,anti hyperlipoproteinaemic,beta-Sitosterol
2588,6561,350,anti hyperparathyroidic,Estrogen
2589,12195,351,anti hyperpigmentative,Azelaic acid
2590,1111,352,anti hypertensive,Chinese tannin
2591,1224,352,anti hypertensive,L-Ascorbic acid
2592,2250,352,anti hypertensive,L-Tryptophan
2593,2257,352,anti hypertensive,Arginine
2594,2438,352,anti hypertensive,Tracheloside
2595,2536,352,anti hypertensive,Quercetin 3-rutinoside
2596,3514,352,anti hypertensive,Calcium
2597,3519,352,anti hypertensive,
2598,3522,352,anti hypertensive,Potassium
2599,3555,352,anti hypertensive,Adenosine
2600,8938,352,anti hypertensive,
2601,11907,352,anti hypertensive,Quercetin
2602,12193,352,anti hypertensive,Allicin
2603,12465,352,anti hypertensive,alpha-Linolenic acid
2604,13412,352,anti hypertensive,Acteoside
2605,14656,352,anti hypertensive,Oleuropein
2606,15499,352,anti hypertensive,Tetramethylpyrazine
2607,15539,352,anti hypertensive,Chrysin
2608,20284,352,anti hypertensive,Trachelogenin
2609,2427,353,anti hyperthyroid,Rosmarinic acid
2610,2558,353,anti hyperthyroid,Caffeic acid
2611,2582,353,anti hyperthyroid,
2612,4182,353,anti hyperthyroid,Lithium
2613,12578,353,anti hyperthyroid,Ellagic acid
2614,14283,353,anti hyperthyroid,Luteolin 7-glucoside
2615,574,354,anti hyperventilation,Pyridoxine
2616,3519,355,anti hypoglycemic,
2617,11547,356,anti hypogonadic,Testosterone
2618,2100,357,anti hypotensive,Caffeine
2619,19009,357,anti hypotensive,Fenugreekine
2620,14423,358,anti hypoxic,Crocetin
2621,3231,359,anti hysteric,Pentanoic acid
2622,882,360,anti ichthyosic,
2623,14616,361,anti ichythyotic,beta-Carotene
2624,8323,362,anti ielus,Pantothenic acid
2625,4644,363,anti ileus,
2626,449,364,anti implantation,Piperine
2627,633,364,anti implantation,Kaempferol
2628,742,364,anti implantation,Gossypol
2629,2774,364,anti implantation,Scoparone
2630,5845,364,anti implantation,Plumbagin
2631,6195,364,anti implantation,
2632,11831,364,anti implantation,Genistein
2633,2257,365,anti impotence,Arginine
2634,3730,365,anti impotence,Zinc
2635,12801,365,anti impotence,Estrone
2636,893,366,anti incontinence,Phenol
2637,565,367,anti infarctal,alpha-Tocopherol
2638,1083,368,anti infective,Bromelains
2639,3730,368,anti infective,Zinc
2640,565,369,anti infertility,alpha-Tocopherol
2641,574,369,anti infertility,Pyridoxine
2642,1224,369,anti infertility,L-Ascorbic acid
2643,2257,369,anti infertility,Arginine
2644,3730,369,anti infertility,Zinc
2645,3793,369,anti infertility,Vanadium
2646,10397,369,anti infertility,
2647,14507,369,anti infertility,Folic acid
2648,82,370,anti inflammatory,Butein
2649,449,370,anti inflammatory,Piperine
2650,604,370,anti inflammatory,Isorhamnetin
2651,633,370,anti inflammatory,Kaempferol
2652,655,370,anti inflammatory,Liquiritigenin
2653,662,370,anti inflammatory,Gallic acid
2654,678,370,anti inflammatory,(S)-Naringenin
2655,693,370,anti inflammatory,Diosmetin 7-rutinoside
2656,822,370,anti inflammatory,"4-Hydroxy-3,5-dimethoxybenzaldehyde"
