id,compound_id,health_effect_id,orig_health_effect_name,orig_compound_name,orig_citation,citation,citation_type,created_at,updated_at,creator_id,updater_id,source_id,source_type
1490,1528,162,Anticarcinomic (Colon)|Anticarcinomic (Lung),GERANYL-GERANIOL,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,1528,Compound
1491,1532,162,Anticarcinomic,BETULINIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,1532,Compound
1492,1539,162,Anticarcinomic,EUPATORIN,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,1539,Compound
1493,2630,162,Anticarcinomic,VICENIN-2,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,2630,Compound
1494,6200,162,Anticarcinomic,CUCURBITACIN-K,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,6200,Compound
1495,10858,162,Anticarcinomic,RHEIN,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,10858,Compound
1496,11831,162,Anticarcinomic (Breast),GENISTEIN,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,11831,Compound
1497,11907,162,Anticarcinomic (Breast),QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,11907,Compound
1498,13037,162,Anticarcinomic,OLEANOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,13037,Compound
1499,13229,162,Anticarcinomic,CUCURBITACIN-I,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,13229,Compound
1500,13258,162,Anticarcinomic,LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,13258,Compound
1501,13947,162,Anticarcinomic,SOLASODINE,,DUKE,DATABASE,2012-04-10 14:16:47 UTC,2014-11-05 14:50:02 UTC,,,13947,Compound
1502,14376,162,Anticarcinomic,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14376,Compound
1503,14616,162,Anticarcinomic,BETA-CAROTENE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14616,Compound
1504,14894,162,Anticarcinomic (Colon)|Anticarcinomic (Lung),FARNESOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14894,Compound
1505,15793,162,Anticarcinomic,BETULIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,15793,Compound
1506,8426,163,Anticardiospasmic,THIAMIN|VITAMIN-B-1,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,8426,Compound
1507,8430,163,Anticardiospasmic,ALLITHIAMIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,8430,Compound
1508,17707,164,Anticaries,(-)-EPIGALLOCATECHIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,17707,Compound
1509,1111,165,Anticariogenic,TANNIC-ACID|TANNIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,1111,Compound
1510,1134,165,Anticariogenic?,XYLITOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,1134,Compound
1511,2100,165,Anticariogenic,CAFFEINE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,2100,Compound
1512,2440,165,Anticariogenic,TRICIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,2440,Compound
1513,2571,165,Anticariogenic,CATECHIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,2571,Compound
1514,4486,165,Anticariogenic,FLUORIDE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,4486,Compound
1515,5753,165,Anticariogenic,VITAMIN-E,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,5753,Compound
1516,10397,165,Anticariogenic,TOCOPHEROL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,10397,Compound
1517,10858,165,Anticariogenic,RHEIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,10858,Compound
1518,11907,165,Anticariogenic,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,11907,Compound
1519,12011,165,Anticariogenic,INDOLE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,12011,Compound
1520,12578,165,Anticariogenic,ELLAGIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,12578,Compound
1521,13037,165,Anticariogenic,OLEANOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,13037,Compound
1522,13713,165,Anticariogenic,DELTA-CADINENE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,13713,Compound
1523,13795,165,Anticariogenic,GERANIOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,13795,Compound
1524,14297,165,Anticariogenic,JASMONE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14297,Compound
1525,14376,165,Anticariogenic,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14376,Compound
1526,14381,165,Anticariogenic,NEROLIDOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14381,Compound
1527,14419,165,Anticariogenic,ALPHA-TERPINEOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14419,Compound
1528,14619,165,Anticariogenic,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14619,Compound
1529,14798,165,Anticariogenic,THYMOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14798,Compound
1530,14943,165,Anticariogenic,LINALOOL,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,14943,Compound
1531,15473,165,Anticariogenic,BETA-IONONE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,15473,Compound
1532,15740,165,Anticariogenic,CARYOPHYLLENE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,15740,Compound
1533,17121,165,Anticariogenic,EPICATECHIN-GALLATE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,17121,Compound
1534,17709,165,Anticariogenic,(-)-EPIGALLOCATECHIN-GALLATE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,17709,Compound
1535,574,166,Anticarpal-Tunnel,PYRIDOXINE,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,574,Compound
1536,12163,166,Anticarpal-Tunnel,RIBOFLAVIN|VIT-B2,,DUKE,DATABASE,2012-04-10 14:16:48 UTC,2014-11-05 14:50:02 UTC,,,12163,Compound
1537,14640,167,Anticataleptic,OBACUNONE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,14640,Compound
1538,14718,167,Anticataleptic,LIMONIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,14718,Compound
1539,565,168,Anticataract,ALPHA-TOCOPHEROL,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,565,Compound
1540,756,168,Anticataract,GLYCEROL,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,756,Compound
1541,1014,168,Anticataract,NIACIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,1014,Compound
1542,1224,168,Anticataract,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,1224,Compound
1543,2422,168,Anticataract,NEPETIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,2422,Compound
1544,2536,168,Anticataract,RUTIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,2536,Compound
1545,3730,168,Anticataract,ZINC,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,3730,Compound
1546,5753,168,Anticataract,VITAMIN-E,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,5753,Compound
1547,6935,168,Anticataract,HISPIDULOSIDE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,6935,Compound
1548,6944,168,Anticataract,NEPETRIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,6944,Compound
1549,8426,168,Anticataract,THIAMIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,8426,Compound
1550,10397,168,Anticataract,TOCOPHEROL,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,10397,Compound
1551,11887,168,Anticataract,QUERCITRIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,11887,Compound
1552,11907,168,Anticataract,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,11907,Compound
1553,12163,168,Anticataract,RIBOFLAVIN|VIT-B2,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,12163,Compound
1554,12295,168,Anticataract,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,12295,Compound
1555,12578,168,Anticataract,ELLAGIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,12578,Compound
1556,12681,168,Anticataract,CYSTEINE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,12681,Compound
1557,12686,168,Anticataract,METHIONINE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,12686,Compound
1558,13258,168,Anticataract,LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,13258,Compound
1559,13403,168,Anticataract,SELENIUM,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,13403,Compound
1560,17700,168,Anticataract,SIDERITOFLAVONE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,17700,Compound
1561,14619,169,Anticatarrh,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,14619,Compound
1562,453,170,Anticellulitic,THEOPHYLLINE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,453,Compound
1563,455,170,Anticellulitic,THEOBROMINE,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,455,Compound
1564,1083,170,Anticellulitic,BROMELAIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,1083,Compound
1565,2776,170,Anticellulitic,AESCULIN|ESCULIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,2776,Compound
1566,2608,171,Anticephalagic,DAIDZEIN,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,2608,Compound
1567,3519,171,Anticephalagic,MAGNESIUM,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,3519,Compound
1568,8323,171,Anticephalagic,PANTOTHENIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:49 UTC,2014-11-05 14:50:02 UTC,,,8323,Compound
1569,8938,171,Anticephalagic,GABA|GAMMA-AMINOBUTYRIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,8938,Compound
1570,12163,171,Anticephalagic,RIBOFLAVIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12163,Compound
1571,12222,171,Anticephalagic,FORMONONETIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12222,Compound
1572,12226,171,Anticephalagic,BIOCHANIN-A,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12226,Compound
1573,8938,172,Anticerebrotic,GABA|GAMMA-AMINOBUTYRIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,8938,Compound
1574,1224,173,Anticervicaldysplasic,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,1224,Compound
1575,12163,173,Anticervicaldysplasic,RIBOFLAVIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12163,Compound
1576,14507,173,Anticervicaldysplasic,FOLACIN|FOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,14507,Compound
1577,14616,173,Anticervicaldysplasic,BETA-CAROTENE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,14616,Compound
1578,1224,174,AntiCFS,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,1224,Compound
1579,3517,174,AntiCFS,CHROMIUM,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,3517,Compound
1580,3519,174,AntiCFS,MAGNESIUM,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,3519,Compound
1581,574,175,Anticheilitic,PYRIDOXINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,574,Compound
1582,12163,175,Anticheilitic,RIBOFLAVIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12163,Compound
1583,14507,175,Anticheilitic,FOLACIN|FOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,14507,Compound
1584,16258,175,Anticheilitic,IRON,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,16258,Compound
1585,12163,176,Anticheilotic,VIT-B2,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12163,Compound
1586,1014,177,Antichilblain,NIACIN|NICOTINIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,1014,Compound
1587,12599,177,Antichilblain,HISTAMINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12599,Compound
1588,12295,178,Anticholecystosic,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12295,Compound
1589,7716,179,Anticholeretic,10-DEHYDROGINGERDIONE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,7716,Compound
1590,11964,179,Anticholeretic,BIS-DESMETHOXYCURCUMIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,11964,Compound
1591,14376,180,Anticholestatic,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,14376,Compound
1592,3655,181,Anticholesteremic,ORNITHINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,3655,Compound
1593,12678,182,Anticholesterogenic,S-ALLYL-L-CYSTEINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12678,Compound
1594,4091,183,Anticholinergic,ATROPINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,4091,Compound
1595,4296,183,Anticholinergic,SUPININE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,4296,Compound
1596,12171,183,Anticholinergic,SCOPOLIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12171,Compound
1597,12708,183,Anticholinergic,SCOPOLETIN,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,12708,Compound
1598,15499,183,Anticholinergic,TETRAMETHYL-PYRAZINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,15499,Compound
1599,2190,184,Anticholinesterase,ACTINIDINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:02 UTC,,,2190,Compound
1600,7093,184,Anticholinesterase,BETA-2-CHACONINE,,DUKE,DATABASE,2012-04-10 14:16:50 UTC,2014-11-05 14:50:03 UTC,,,7093,Compound
1601,12101,184,Anticholinesterase,SOLANIDINE|SOLANINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,12101,Compound
1602,12161,184,Anticholinesterase,SEROTONIN,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,12161,Compound
1603,12193,184,Anticholinesterase,ALLICIN,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,12193,Compound
1604,12506,184,Anticholinesterase,DEMISSINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,12506,Compound
1605,12507,184,Anticholinesterase,DEMISSIDINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,12507,Compound
1606,13947,184,Anticholinesterase,SOLASODINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,13947,Compound
1607,14301,184,Anticholinesterase,PULEGONE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,14301,Compound
1608,14515,184,Anticholinesterase?,CARVACROL,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,14515,Compound
1609,14522,184,Anticholinesterase,FENCHONE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,14522,Compound
1610,14602,184,Anticholinesterase|Anticholinesterase?,(+)-CARVONE|D-CARVONE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,14602,Compound
1611,14619,184,Anticholinesterase,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,14619,Compound
1612,14798,184,Anticholinesterase,THYMOL,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,14798,Compound
1613,18916,184,Anticholinesterase,ALPHA-CHACONINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,18916,Compound
1614,5753,185,Antichorea,VITAMIN-E,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,5753,Compound
1615,10397,185,Antichorea,TOCOPHEROL,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,10397,Compound
1616,710,186,Antichoreic,CHOLINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,710,Compound
1617,8938,186,Antichoreic,GABA|GAMMA-AMINOBUTYRIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,8938,Compound
1618,10397,186,Antichoreic,TOCOPHEROL,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,10397,Compound
1619,710,187,Anticirrhotic,CHOLINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,710,Compound
1620,10549,187,Anticirrhotic,INOSITOL,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,10549,Compound
1621,13403,187,Anticirrhotic,SELENIUM,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,13403,Compound
1622,13447,187,Anticirrhotic?,NICKEL,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,13447,Compound
1623,19148,187,Anticirrhotic,LECITHIN,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,19148,Compound
1624,449,188,Anticlastogen,PIPERINE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,449,Compound
1625,693,188,Anticlastogen,DIOSMIN,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,693,Compound
1626,847,188,Anticlastogen,PROTOCATECHUIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,847,Compound
1627,2536,188,Anticlastogen,RUTIN,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,2536,Compound
1628,2593,188,Anticlastogen,P-COUMARIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,2593,Compound
1629,7456,188,Anticlastogen,ASPERULOSIDE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,7456,Compound
1630,8323,189,Anticlaudificant?,PANTOTHENIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,8323,Compound
1631,1224,190,Anticlimacteric,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,1224,Compound
1632,3514,190,Anticlimacteric,CALCIUM,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,3514,Compound
1633,3519,190,Anticlimacteric,MAGNESIUM,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,3519,Compound
1634,11547,190,Anticlimacteric,TESTOSTERONE,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,11547,Compound
1635,11831,190,Anticlimacteric,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,11831,Compound
1636,13403,190,Anticlimacteric,SELENIUM,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,13403,Compound
1638,2427,191,Anticoagulant,ROSMARINIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:51 UTC,2014-11-05 14:50:03 UTC,,,2427,Compound
1639,2571,191,Anticoagulant,(+)-CATECHIN|D-CATECHIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,2571,Compound
1640,5035,191,Anticoagulant,HERACLENIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,5035,Compound
1641,5845,191,Anticoagulant,PLUMBAGIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,5845,Compound
1642,12063,191,Anticoagulant,PROTOCATECHUIC-ALDEHYDE,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,12063,Compound
1643,12589,191,Anticoagulant,CITRIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,12589,Compound
1644,14081,192,Anticoccidioid,GINGERENONE-A,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,14081,Compound
1645,3730,193,Anticoeliac,ZINC,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,3730,Compound
1646,1224,194,Anticold,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,1224,Compound
1647,3730,194,Anticold,ZINC,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,3730,Compound
1648,14943,195,Anticolic,LINALOOL,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,14943,Compound
1649,1111,196,Anticolitic,TANNIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,1111,Compound
1650,1141,196,Anticolitic?,INULIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,1141,Compound
1651,3730,196,Anticolitic,ZINC,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,3730,Compound
1652,8426,196,Anticolitic,THIAMIN|VITAMIN-B-1,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,8426,Compound
1653,8430,196,Anticolitic,ALLITHIAMIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,8430,Compound
1654,11907,196,Anticolitic,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,11907,Compound
1655,12295,196,Anticolitic,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,12295,Compound
1656,12295,197,Anticollagenic,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,12295,Compound
1657,5457,198,Anticollegenase,ANTHOCYANINS,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,5457,Compound
1658,12414,199,Anticolonospasmic,CAPSAICIN,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,12414,Compound
1659,13037,200,Anticomplement,OLEANOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,13037,Compound
1660,14376,200,Anticomplement,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:52 UTC,2014-11-05 14:50:03 UTC,,,14376,Compound
